regulator_ensembl	regulator_symbol	target_ensembl	target_symbol	forward_score	reverse_score	asymmetry	direction_confidence	dominant_score
ENSG00000103266	STUB1	ENSG00000167468	GPX4	0.0183816961944103	0.0091439941897988	0.3356029176865022	0.3356029176865022	0.0183816961944103
ENSG00000137877	SPTBN5	ENSG00000171773	NXNL1	0.0022440366446971	0.0183745827525854	-0.7823291073131596	0.7823291073131596	0.0183745827525854
ENSG00000184640	SEPT9	ENSG00000168077	SCARA3	0.0183740407228469	8.35968239698559e-05	0.9909417633482848	0.9909417633482848	0.0183740407228469
ENSG00000149823	VPS51	ENSG00000180891	CUEDC1	0.0183713380247354	0.00049174122978	0.9478620405906172	0.9478620405906172	0.0183713380247354
ENSG00000156860	FBRS	ENSG00000099331	MYO9B	0.0034362201113253	0.0183593854308128	-0.6846868874531281	0.6846868874531281	0.0183593854308128
ENSG00000097021	ACOT7	ENSG00000258947	TUBB3	0.0111370114609599	0.0183556042611598	-0.2447593278252765	0.2447593278252765	0.0183556042611598
ENSG00000099365	STX1B	ENSG00000120903	CHRNA2	0.0115498565137386	0.0183437466621398	-0.2272690283671142	0.2272690283671142	0.0183437466621398
ENSG00000155090	KLF10	ENSG00000179388	EGR3	0.0181970577687025	0.0183393452316522	-0.0038944026029184	0.0038944026029184	0.0183393452316522
ENSG00000103249	CLCN7	ENSG00000167775	CD320	0.0183350257575511	0.0009222849621437	0.9042145628722073	0.9042145628722073	0.0183350257575511
ENSG00000005007	UPF1	ENSG00000178188	SH2B1	0.0072615845128893	0.0183260794728994	-0.4324152046752985	0.4324152046752985	0.0183260794728994
ENSG00000056586	RC3H2	ENSG00000131023	LATS1	0.0017699144082143	0.0183178950101137	-0.8237822380959656	0.8237822380959656	0.0183178950101137
ENSG00000095303	PTGS1	ENSG00000198734	F5	0.0157563854008913	0.0183077976107597	-0.0749001439113002	0.0749001439113002	0.0183077976107597
ENSG00000099804	CDC34	ENSG00000160113	NR2F6	0.0183045174926519	0.0058397082611918	0.5162646074479907	0.5162646074479907	0.0183045174926519
ENSG00000126461	SCAF1	ENSG00000099817	POLR2E	0.0183035023510456	0.0029372300487011	0.7234342023820327	0.7234342023820327	0.0183035023510456
ENSG00000204469	PRRC2A	ENSG00000090674	MCOLN1	0.0182973090559244	9.90951230050996e-05	0.9892266855483408	0.9892266855483408	0.0182973090559244
ENSG00000068796	KIF2A	ENSG00000097096	SYDE2	0.0182801131159067	0.0039699780754745	0.6431495006785515	0.6431495006785515	0.0182801131159067
ENSG00000162032	SPSB3	ENSG00000173264	GPR137	0.0182797461748123	0.0003594772424548	0.96142787337346	0.96142787337346	0.0182797461748123
ENSG00000104969	SGTA	ENSG00000187535	IFT140	0.0182740446180105	0.0017385742394253	0.8262522009514509	0.8262522009514509	0.0182740446180105
ENSG00000114650	SCAP	ENSG00000138069	RAB1A	0.0001307969214394	0.0182729884982109	-0.985785867532154	0.985785867532154	0.0182729884982109
ENSG00000074964	ARHGEF10L	ENSG00000137166	FOXP4	0.0182680394500494	0.0018945842748507	0.8120696689967913	0.8120696689967913	0.0182680394500494
ENSG00000169689	STRA13	ENSG00000054148	PHPT1	0.0061857034452259	0.018260471522808	-0.4939328174193808	0.4939328174193808	0.018260471522808
ENSG00000088256	GNA11	ENSG00000162729	IGSF8	0.0054457033984363	0.0182600412517786	-0.5405583347783831	0.5405583347783831	0.0182600412517786
ENSG00000131591	C1orf159	ENSG00000100258	LMF2	0.0094025330618023	0.0182564929127693	-0.3201110501427887	0.3201110501427887	0.0182564929127693
ENSG00000099949	LZTR1	ENSG00000182325	FBXL6	0.0182556379586458	0.0015263835666701	0.8456797183099233	0.8456797183099233	0.0182556379586458
ENSG00000011009	LYPLA2	ENSG00000110651	CD81	0.0182408113032579	9.536070137983188e-05	0.989598624854685	0.989598624854685	0.0182408113032579
ENSG00000108846	ABCC3	ENSG00000131095	GFAP	0.012208878993988	0.0182378143072128	-0.1980160949954124	0.1980160949954124	0.0182378143072128
ENSG00000152332	UHMK1	ENSG00000170759	KIF5B	0.0016112232115119	0.0182344242930412	-0.8376245258250085	0.8376245258250085	0.0182344242930412
ENSG00000185304	RGPD2	ENSG00000187627	RGPD1	0.0182221177965402	0.0165484063327312	0.0481359285105474	0.0481359285105474	0.0182221177965402
ENSG00000137075	RNF38	ENSG00000091009	RBM27	0.0066416054032742	0.0182219538837671	-0.4657558616743423	0.4657558616743423	0.0182219538837671
ENSG00000110046	ATG2A	ENSG00000169682	SPNS1	0.0182204693555831	0.0060965116135776	0.49857989184113	0.49857989184113	0.0182204693555831
ENSG00000112033	PPARD	ENSG00000108509	CAMTA2	0.0002343246451346	0.0182047858834266	-0.9745839534657648	0.9745839534657648	0.0182047858834266
ENSG00000133243	BTBD2	ENSG00000076864	RAP1GAP	0.0181991159915924	6.47042179480195e-05	0.9929144924005904	0.9929144924005904	0.0181991159915924
ENSG00000111530	CAND1	ENSG00000062725	APPBP2	0.0181971378624439	0.0046127275563776	0.595549778836553	0.595549778836553	0.0181971378624439
ENSG00000105701	FKBP8	ENSG00000159214	CCDC24	0.0181944128125906	0.000981995020993	0.8975830061642643	0.8975830061642643	0.0181944128125906
ENSG00000142208	AKT1	ENSG00000167671	UBXN6	0.0061812992207705	0.0181717928498983	-0.4923602142118466	0.4923602142118466	0.0181717928498983
ENSG00000166200	COPS2	ENSG00000011566	MAP4K3	0.0181641839444637	0.0069465939886868	0.4467241112638356	0.4467241112638356	0.0181641839444637
ENSG00000100083	GGA1	ENSG00000135924	DNAJB2	0.0181574448943138	0.0014218541327863	0.8547594445290664	0.8547594445290664	0.0181574448943138
ENSG00000104960	PTOV1	ENSG00000130294	KIF1A	0.0181410145014524	0.0061553050763905	0.4933137871424364	0.4933137871424364	0.0181410145014524
ENSG00000107331	ABCA2	ENSG00000003249	DBNDD1	0.0181400068104267	8.14894065115368e-06	0.9991019538004328	0.9991019538004328	0.0181400068104267
ENSG00000103653	CSK	ENSG00000105732	ZNF574	0.0181394163519144	4.450993583304808e-05	0.9951044746193686	0.9951044746193686	0.0181394163519144
ENSG00000160972	PPP1R16A	ENSG00000104936	DMPK	0.0181289799511432	0.0003342111012898	0.9637970380285164	0.9637970380285164	0.0181289799511432
ENSG00000025770	NCAPH2	ENSG00000005007	UPF1	0.0181281492114067	0.0006983402417972	0.9258130153265162	0.9258130153265162	0.0181281492114067
ENSG00000166313	APBB1	ENSG00000148334	PTGES2	0.0004379495512694	0.0181237254291772	-0.9528114189902406	0.9528114189902406	0.0181237254291772
ENSG00000205403	CFI	ENSG00000069535	MAOB	0.0060387831181287	0.0181192997843027	-0.500061065046597	0.500061065046597	0.0181192997843027
ENSG00000131981	LGALS3	ENSG00000162645	GBP2	0.0181176010519266	0.006692808587104	0.4604838303995208	0.4604838303995208	0.0181176010519266
ENSG00000077254	USP33	ENSG00000130827	PLXNA3	0.01811533421278	0.0006380628910847	0.9319522870425236	0.9319522870425236	0.01811533421278
ENSG00000125740	FOSB	ENSG00000123975	CKS2	0.0181147176772356	0.0081842644140124	0.377598388728144	0.377598388728144	0.0181147176772356
ENSG00000174348	PODN	ENSG00000149131	SERPING1	0.0057425736449658	0.0181127022951841	-0.5185489650480188	0.5185489650480188	0.0181127022951841
ENSG00000059915	PSD	ENSG00000116786	PLEKHM2	0.0181125700473785	0.0064997179433703	0.4718314732828307	0.4718314732828307	0.0181125700473785
ENSG00000142208	AKT1	ENSG00000121900	TMEM54	0.0054734461009502	0.0181045811623334	-0.5357163650632061	0.5357163650632061	0.0181045811623334
ENSG00000166313	APBB1	ENSG00000105290	APLP1	0.0010363726178184	0.0181031357496976	-0.8917033187724701	0.8917033187724701	0.0181031357496976
ENSG00000121753	ADGRB2	ENSG00000103269	RHBDL1	0.0013721962459385	0.0180988814681768	-0.8590528714932606	0.8590528714932606	0.0180988814681768
ENSG00000120645	IQSEC3	ENSG00000187664	HAPLN4	0.0180939324200153	0.0023931022733449	0.7663788528162383	0.7663788528162383	0.0180939324200153
ENSG00000160211	G6PD	ENSG00000061337	LZTS1	0.0180879142135381	0.0007122495444491	0.9242294318198518	0.9242294318198518	0.0180879142135381
ENSG00000135245	HILPDA	ENSG00000185022	MAFF	0.0112819243222475	0.0180830638855695	-0.2316070932826041	0.2316070932826041	0.0180830638855695
ENSG00000127616	SMARCA4	ENSG00000104957	CCDC130	0.001250613015145	0.0180638320744037	-0.8704997208273897	0.8704997208273897	0.0180638320744037
ENSG00000116809	ZBTB17	ENSG00000167962	ZNF598	0.0180628560483455	9.938829316524787e-05	0.9890555052788692	0.9890555052788692	0.0180628560483455
ENSG00000075426	FOSL2	ENSG00000013588	GPRC5A	0.018060527741909	0.0109358802437782	0.2457079339413987	0.2457079339413987	0.018060527741909
ENSG00000179388	EGR3	ENSG00000120738	EGR1	0.0136921675875782	0.0180556308478117	-0.1374414439784243	0.1374414439784243	0.0180556308478117
ENSG00000167861	HID1	ENSG00000172638	EFEMP2	0.0180341806262731	0.0010929933050647	0.8857130374376073	0.8857130374376073	0.0180341806262731
ENSG00000106992	AK1	ENSG00000125734	GPR108	0.0180335380136966	0.0053528198041021	0.5422271525924075	0.5422271525924075	0.0180335380136966
ENSG00000142235	LMTK3	ENSG00000101210	EEF1A2	0.0046929414384067	0.0180192738771438	-0.5867473627297886	0.5867473627297886	0.0180192738771438
ENSG00000168675	LDLRAD4	ENSG00000196968	FUT11	0.0130885252729058	0.0180112589150667	-0.1582883537792011	0.1582883537792011	0.0180112589150667
ENSG00000133048	CHI3L1	ENSG00000168610	STAT3	0.0180027447640895	0.0035849374253302	0.6678719471401894	0.6678719471401894	0.0180027447640895
ENSG00000099860	GADD45B	ENSG00000143333	RGS16	0.017993789166212	0.0142935989424586	0.1146017203740668	0.1146017203740668	0.017993789166212
ENSG00000204859	ZBTB48	ENSG00000027847	B4GALT7	0.017989844083786	0.0122371958568692	0.1903146400712955	0.1903146400712955	0.017989844083786
ENSG00000112996	MRPS30	ENSG00000100815	TRIP11	0.0179856270551681	0.002375261625275	0.7666838945060567	0.7666838945060567	0.0179856270551681
ENSG00000100083	GGA1	ENSG00000105698	USF2	0.0179778356105089	0.000443909317255	0.951805942436876	0.951805942436876	0.0179778356105089
ENSG00000121653	MAPK8IP1	ENSG00000174996	KLC2	0.0006160123157314	0.0179763585329055	-0.933734936634666	0.933734936634666	0.0179763585329055
ENSG00000168610	STAT3	ENSG00000110042	DTX4	0.0046731918118894	0.0179763343185186	-0.5873474981086598	0.5873474981086598	0.0179763343185186
ENSG00000149541	B3GAT3	ENSG00000250479	CHCHD10	0.0179636962711811	0.005586109124124	0.5255919078209893	0.5255919078209893	0.0179636962711811
ENSG00000182095	TNRC18	ENSG00000008735	MAPK8IP2	0.0179617088288068	0.0018129986710846	0.8166345902711426	0.8166345902711426	0.0179617088288068
ENSG00000196576	PLXNB2	ENSG00000167106	FAM102A	0.0179544799029827	0.000103091893834	0.9885818652155076	0.9885818652155076	0.0179544799029827
ENSG00000162772	ATF3	ENSG00000108551	RASD1	0.0179491732269525	0.0023008338175714	0.7727572328346448	0.7727572328346448	0.0179491732269525
ENSG00000100280	AP1B1	ENSG00000140859	KIFC3	0.0040775900706648	0.0179485753178596	-0.6297503447328011	0.6297503447328011	0.0179485753178596
ENSG00000177542	SLC25A22	ENSG00000105372	RPS19	0.0179474093019962	0.0001547548890812	0.982902056578521	0.982902056578521	0.0179474093019962
ENSG00000160360	GPSM1	ENSG00000070423	RNF126	0.0179379675537347	0.0001265987521037	0.9859837484660984	0.9859837484660984	0.0179379675537347
ENSG00000131016	AKAP12	ENSG00000128849	CGNL1	0.0166305024176836	0.0179229639470577	-0.0374046851246032	0.0374046851246032	0.0179229639470577
ENSG00000159189	C1QC	ENSG00000173369	C1QB	0.0084167877212166	0.0179214347153902	-0.3608689620831195	0.3608689620831195	0.0179214347153902
ENSG00000174938	SEZ6L2	ENSG00000176619	LMNB2	0.0179164782166481	0.0006010038196109	0.9350879543016009	0.9350879543016009	0.0179164782166481
ENSG00000131408	NR1H2	ENSG00000104960	PTOV1	3.684109833557159e-05	0.0179149340838193	-0.995895548104887	0.995895548104887	0.0179149340838193
ENSG00000110046	ATG2A	ENSG00000178209	PLEC	9.058778960024938e-05	0.017911946401	-0.9899361068684968	0.9899361068684968	0.017911946401
ENSG00000013588	GPRC5A	ENSG00000112333	NR2E1	0.0179105531424283	0.0094119310379028	0.3110486604410759	0.3110486604410759	0.0179105531424283
ENSG00000177225	PDDC1	ENSG00000198026	ZNF335	0.0179059244692325	0.0001201820050482	0.9866657832390962	0.9866657832390962	0.0179059244692325
ENSG00000128016	ZFP36	ENSG00000099860	GADD45B	0.0151178408414125	0.0179056655615568	-0.0844194037435461	0.0844194037435461	0.0179056655615568
ENSG00000137193	PIM1	ENSG00000144655	CSRNP1	0.0087945088744163	0.0179046895354986	-0.3412155121989697	0.3412155121989697	0.0179046895354986
ENSG00000115694	STK25	ENSG00000157637	SLC38A10	0.0013789071235805	0.0178915373980999	-0.8568889137500009	0.8568889137500009	0.0178915373980999
ENSG00000141522	ARHGDIA	ENSG00000159840	ZYX	0.0003753529163077	0.0178743638098239	-0.9588647952820316	0.9588647952820316	0.0178743638098239
ENSG00000123358	NR4A1	ENSG00000119986	AVPI1	0.0178610756993293	0.0127088679000735	0.168538348209054	0.168538348209054	0.0178610756993293
ENSG00000090060	PAPOLA	ENSG00000036054	TBC1D23	0.0038581993430852	0.0178557801991701	-0.6446345234967593	0.6446345234967593	0.0178557801991701
ENSG00000067048	DDX3Y	ENSG00000124486	USP9X	0.0078856404870748	0.0178435798734426	-0.3870284154144685	0.3870284154144685	0.0178435798734426
ENSG00000283472	AL109923.1	ENSG00000215695	RSC1A1	0.0178433489054441	0.0129173696041107	0.160138629390051	0.160138629390051	0.0178433489054441
ENSG00000214655	ZSWIM8	ENSG00000100083	GGA1	0.0178384818136692	0.0008211765089072	0.9119837571334656	0.9119837571334656	0.0178384818136692
ENSG00000105669	COPE	ENSG00000174672	BRSK2	0.0178383495658636	0.0001367596269119	0.9847834440461358	0.9847834440461358	0.0178383495658636
ENSG00000130479	MAP1S	ENSG00000146830	GIGYF1	0.0178329143673181	4.776516288984567e-05	0.9946573436086164	0.9946573436086164	0.0178329143673181
ENSG00000168283	BMI1	ENSG00000090060	PAPOLA	0.0087364166975021	0.0178297683596611	-0.3422904584248828	0.3422904584248828	0.0178297683596611
ENSG00000236279	CLEC2L	ENSG00000177098	SCN4B	0.0178243704140186	0.0053066997788846	0.5411626237005367	0.5411626237005367	0.0178243704140186
ENSG00000205336	ADGRG1	ENSG00000144857	BOC	0.0178159791976213	0.0043345200829207	0.6086300332712846	0.6086300332712846	0.0178159791976213
ENSG00000100359	SGSM3	ENSG00000175221	MED16	0.0002639977319631	0.0178146120160818	-0.9707944652683131	0.9707944652683131	0.0178146120160818
ENSG00000085365	SCAMP1	ENSG00000155970	MICU3	0.005363221745938	0.0178105682134628	-0.5371303739610418	0.5371303739610418	0.0178105682134628
ENSG00000114268	PFKFB4	ENSG00000107159	CA9	0.0178076513111591	0.0136177530512213	0.1333283801693951	0.1333283801693951	0.0178076513111591
ENSG00000142871	CYR61	ENSG00000159388	BTG2	0.0125885186716914	0.0177954602986574	-0.1713712885292603	0.1713712885292603	0.0177954602986574
ENSG00000173264	GPR137	ENSG00000105819	PMPCB	6.073662734706886e-05	0.0177903305739164	-0.9931951824326372	0.9931951824326372	0.0177903305739164
ENSG00000113070	HBEGF	ENSG00000162772	ATF3	0.0149663547053933	0.0177902691066265	-0.0862089578386515	0.0862089578386515	0.0177902691066265
ENSG00000152192	POU4F1	ENSG00000124785	NRN1	0.0177819263190031	0.0175623949617147	0.0062112200581968	0.0062112200581968	0.0177819263190031
ENSG00000157227	MMP14	ENSG00000130513	GDF15	0.0177777409553527	0.0034814095124602	0.6724789621233992	0.6724789621233992	0.0177777409553527
ENSG00000115461	IGFBP5	ENSG00000189067	LITAF	0.0177773889154195	0.0032225598115473	0.6930887923782681	0.6930887923782681	0.0177773889154195
ENSG00000198792	TMEM184B	ENSG00000117154	IGSF21	3.755696161533706e-05	0.0177741199731826	-0.9957828830771286	0.9957828830771286	0.0177741199731826
ENSG00000136274	NACAD	ENSG00000142459	EVI5L	0.0177705325186252	0.0074521955102682	0.4090888581174868	0.4090888581174868	0.0177705325186252
ENSG00000197106	SLC6A17	ENSG00000185567	AHNAK2	0.0177673436701297	0.004113751463592	0.6239903497732907	0.6239903497732907	0.0177673436701297
ENSG00000166165	CKB	ENSG00000100324	TAB1	0.0177652519196271	7.161869871197268e-05	0.9919695892020072	0.9919695892020072	0.0177652519196271
ENSG00000174672	BRSK2	ENSG00000165716	FAM69B	0.0177648812532424	0.000168818529346	0.9811730393746732	0.9811730393746732	0.0177648812532424
ENSG00000160445	ZER1	ENSG00000038358	EDC4	0.0019334001699462	0.0177620332688093	-0.8036702084917156	0.8036702084917156	0.0177620332688093
ENSG00000105613	MAST1	ENSG00000133612	AGAP3	0.0177594143897295	0.0008694143034517	0.9066592625629396	0.9066592625629396	0.0177594143897295
ENSG00000104866	PPP1R37	ENSG00000073350	LLGL2	0.0039618322625756	0.0177463069558143	-0.6349910765693941	0.6349910765693941	0.0177463069558143
ENSG00000166313	APBB1	ENSG00000175416	CLTB	7.994791667442769e-05	0.0177385788410902	-0.991026427913284	0.991026427913284	0.0177385788410902
ENSG00000132005	RFX1	ENSG00000004777	ARHGAP33	0.0006522207986563	0.0177374184131622	-0.9290664931912628	0.9290664931912628	0.0177374184131622
ENSG00000197045	GMFB	ENSG00000100852	ARHGAP5	0.0005213074036873	0.0177366808056831	-0.942895416715048	0.942895416715048	0.0177366808056831
ENSG00000130726	TRIM28	ENSG00000040341	STAU2	6.316292274277657e-05	0.0177354868501424	-0.9929025039488724	0.9929025039488724	0.0177354868501424
ENSG00000141959	PFKL	ENSG00000170604	IRF2BP1	0.0177288688719272	1.6079915440059267e-05	0.9981876627392016	0.9981876627392016	0.0177288688719272
ENSG00000283472	AL109923.1	ENSG00000270757	HSPE1-MOB4	0.0177285689860582	0.0080528780817985	0.3752966572596937	0.3752966572596937	0.0177285689860582
ENSG00000143858	SYT2	ENSG00000124785	NRN1	0.0177272465080022	0.0128987869247794	0.1576586662344882	0.1576586662344882	0.0177272465080022
ENSG00000101236	RNF24	ENSG00000114268	PFKFB4	0.0163524150848388	0.017724635079503	-0.0402681566628031	0.0402681566628031	0.017724635079503
ENSG00000177542	SLC25A22	ENSG00000179262	RAD23A	0.0177241396158933	0.000327273242874	0.9637398749985394	0.9637398749985394	0.0177241396158933
ENSG00000015532	XYLT2	ENSG00000099864	PALM	0.0072249011136591	0.0177208557724952	-0.4207511003300493	0.4207511003300493	0.0177208557724952
ENSG00000102878	HSF4	ENSG00000024422	EHD2	0.0177200660109519	0.0011560299899429	0.8775138682991591	0.8775138682991591	0.0177200660109519
ENSG00000187961	KLHL17	ENSG00000067836	ROGDI	0.0055548655800521	0.017718069255352	-0.5226329966890927	0.5226329966890927	0.017718069255352
ENSG00000177380	PPFIA3	ENSG00000141002	TCF25	0.017715685069561	0.0115803154185414	0.2094268688076318	0.2094268688076318	0.017715685069561
ENSG00000072401	UBE2D1	ENSG00000085365	SCAMP1	0.0085678985342383	0.0177151169627904	-0.3480277378841166	0.3480277378841166	0.0177151169627904
ENSG00000099365	STX1B	ENSG00000197106	SLC6A17	0.0112609090283513	0.0177053622901439	-0.222481284895489	0.222481284895489	0.0177053622901439
ENSG00000125740	FOSB	ENSG00000130522	JUND	0.0177006758749485	0.012548197992146	0.1703361885560025	0.1703361885560025	0.0177006758749485
ENSG00000127580	WDR24	ENSG00000105364	MRPL4	0.0010289715137332	0.0177003536373376	-0.8901218804331035	0.8901218804331035	0.0177003536373376
ENSG00000100239	PPP6R2	ENSG00000070814	TCOF1	0.006041370332241	0.0176901258528232	-0.4908563467406922	0.4908563467406922	0.0176901258528232
ENSG00000105605	CACNG7	ENSG00000103056	SMPD3	0.004053481388837	0.0176900438964366	-0.6271550876898538	0.6271550876898538	0.0176900438964366
ENSG00000074964	ARHGEF10L	ENSG00000100243	CYB5R3	0.0176876187324523	0.0001911128492793	0.9786212071147268	0.9786212071147268	0.0176876187324523
ENSG00000105726	ATP13A1	ENSG00000099917	MED15	0.0176858212798833	0.0019058804027736	0.8054400343525581	0.8054400343525581	0.0176858212798833
ENSG00000026508	CD44	ENSG00000145623	OSMR	0.0176854226738214	0.0093814227730035	0.3067959994386839	0.3067959994386839	0.0176854226738214
ENSG00000112715	VEGFA	ENSG00000169242	EFNA1	0.0176815036684274	0.0068865208886563	0.4393915658236802	0.4393915658236802	0.0176815036684274
ENSG00000179526	SHARPIN	ENSG00000177595	PIDD1	0.000230984573136	0.0176797118037939	-0.9742070806447584	0.9742070806447584	0.0176797118037939
ENSG00000204469	PRRC2A	ENSG00000171773	NXNL1	0.0017029085429385	0.017672149464488	-0.8242164185833245	0.8242164185833245	0.017672149464488
ENSG00000148334	PTGES2	ENSG00000160211	G6PD	0.0001950608857441	0.0176703855395317	-0.97816333478717	0.97816333478717	0.0176703855395317
ENSG00000184640	SEPT9	ENSG00000167106	FAM102A	0.0176656302064657	0.0002236317377537	0.9749982152490636	0.9749982152490636	0.0176656302064657
ENSG00000105726	ATP13A1	ENSG00000130706	ADRM1	0.0176610965281724	0.000304819928715	0.9660668655640796	0.9660668655640796	0.0176610965281724
ENSG00000125740	FOSB	ENSG00000113070	HBEGF	0.0176570005714893	0.0130750844255089	0.1490922645267574	0.1490922645267574	0.0176570005714893
ENSG00000139163	ETNK1	ENSG00000011566	MAP4K3	0.001194424345158	0.0176518969237804	-0.873245889364812	0.873245889364812	0.0176518969237804
ENSG00000110717	NDUFS8	ENSG00000108528	SLC25A11	0.0176502168178558	0.0056345877237617	0.5160287719874185	0.5160287719874185	0.0176502168178558
ENSG00000123064	DDX54	ENSG00000125817	CENPB	0.0001879449700936	0.0176478195935487	-0.9789249325519526	0.9789249325519526	0.0176478195935487
ENSG00000160685	ZBTB7B	ENSG00000149923	PPP4C	0.0176456961780786	0.00037078052992	0.9588398401742092	0.9588398401742092	0.0176456961780786
ENSG00000177030	DEAF1	ENSG00000104866	PPP1R37	0.0013772890670225	0.0176431592553854	-0.8551780647748967	0.8551780647748967	0.0176431592553854
ENSG00000186501	TMEM222	ENSG00000204859	ZBTB48	0.0176299829035997	0.0002118707634508	0.9762501399358232	0.9762501399358232	0.0176299829035997
ENSG00000095321	CRAT	ENSG00000159842	ABR	0.0065595521591603	0.0176243800669908	-0.4575280729329876	0.4575280729329876	0.0176243800669908
ENSG00000169213	RAB3B	ENSG00000163285	GABRG1	0.0174669120460748	0.017624219879508	-0.0044828372525077	0.0044828372525077	0.017624219879508
ENSG00000104805	NUCB1	ENSG00000116809	ZBTB17	0.0176236368715763	0.000496701861266	0.9451774197975248	0.9451774197975248	0.0176236368715763
ENSG00000152952	PLOD2	ENSG00000170379	TCAF2	0.017623046413064	0.0094155110418796	0.3035493067467679	0.3035493067467679	0.017623046413064
ENSG00000127445	PIN1	ENSG00000116871	MAP7D1	0.000221702226554	0.0176191516220569	-0.9751466797583932	0.9751466797583932	0.0176191516220569
ENSG00000076924	XAB2	ENSG00000014164	ZC3H3	0.0176144037395715	0.0004565068811643	0.949476051183022	0.949476051183022	0.0176144037395715
ENSG00000104765	BNIP3L	ENSG00000138764	CCNG2	0.0176137965172529	0.0078389924019575	0.3840366627774084	0.3840366627774084	0.0176137965172529
ENSG00000182325	FBXL6	ENSG00000129968	ABHD17A	0.0071688592433929	0.0176089815795421	-0.4213491567055423	0.4213491567055423	0.0176089815795421
ENSG00000058335	RASGRF1	ENSG00000169213	RAB3B	0.0093429163098335	0.0175973307341337	-0.3063971317903046	0.3063971317903046	0.0175973307341337
ENSG00000113070	HBEGF	ENSG00000144655	CSRNP1	0.0175958424806594	0.008287071250379	0.3596492777688221	0.3596492777688221	0.0175958424806594
ENSG00000075624	ACTB	ENSG00000198576	ARC	0.0047245766036212	0.0175920836627483	-0.5765874868804355	0.5765874868804355	0.0175920836627483
ENSG00000115694	STK25	ENSG00000104529	EEF1D	6.048306750017218e-05	0.0175914019346237	-0.9931471264412308	0.9931471264412308	0.0175914019346237
ENSG00000176624	MEX3C	ENSG00000174579	MSL2	0.0175848416984081	0.0100938668474555	0.2706403312954229	0.2706403312954229	0.0175848416984081
ENSG00000107331	ABCA2	ENSG00000164880	INTS1	0.0017088396707549	0.0175842922180891	-0.8228551298968205	0.8228551298968205	0.0175842922180891
ENSG00000136295	TTYH3	ENSG00000105722	ERF	0.0058189257979393	0.0175832733511924	-0.5027026510534985	0.5027026510534985	0.0175832733511924
ENSG00000078808	SDF4	ENSG00000204859	ZBTB48	0.0175789278000593	5.628299913951196e-05	0.9936169745542394	0.9936169745542394	0.0175789278000593
ENSG00000013588	GPRC5A	ENSG00000181773	GPR3	0.0175747741013765	0.0022985646501183	0.7686785618415738	0.7686785618415738	0.0175747741013765
ENSG00000119508	NR4A3	ENSG00000112245	PTP4A1	0.0175731647759675	0.0042765447869896	0.6085490495906485	0.6085490495906485	0.0175731647759675
ENSG00000187664	HAPLN4	ENSG00000100285	NEFH	0.0097720175981521	0.0175712686032056	-0.2852345891175649	0.2852345891175649	0.0175712686032056
ENSG00000104866	PPP1R37	ENSG00000114554	PLXNA1	0.0175671018660068	5.24010174558498e-05	0.9940519300346372	0.9940519300346372	0.0175671018660068
ENSG00000105954	NPVF	ENSG00000047457	CP	0.0175633877515792	0.0136248180642724	0.1262839456182754	0.1262839456182754	0.0175633877515792
ENSG00000185022	MAFF	ENSG00000275993	CH507-42P11.8	0.0175616852939128	0.0054603246971964	0.5256430954927072	0.5256430954927072	0.0175616852939128
ENSG00000115461	IGFBP5	ENSG00000114268	PFKFB4	0.0175587609410285	0.0083949044346809	0.3530852530206071	0.3530852530206071	0.0175587609410285
ENSG00000140564	FURIN	ENSG00000149823	VPS51	0.0175516456365585	0.007603745907545	0.3954579562467496	0.3954579562467496	0.0175516456365585
ENSG00000196968	FUT11	ENSG00000152256	PDK1	0.011253748089075	0.0175491292029619	-0.2185677857749551	0.2185677857749551	0.0175491292029619
ENSG00000162188	GNG3	ENSG00000130540	SULT4A1	0.0175484176725149	0.0055033592507243	0.522521906288494	0.522521906288494	0.0175484176725149
ENSG00000143756	FBXO28	ENSG00000198642	KLHL9	0.0103635070845484	0.0175423510372638	-0.2572522199862713	0.2572522199862713	0.0175423510372638
ENSG00000124253	PCK1	ENSG00000125740	FOSB	0.0086377719417214	0.0175396781414747	-0.3400600964235069	0.3400600964235069	0.0175396781414747
ENSG00000085365	SCAMP1	ENSG00000173890	GPR160	0.0027718127239495	0.0175381265580654	-0.7270486449196236	0.7270486449196236	0.0175381265580654
ENSG00000185825	BCAP31	ENSG00000125743	SNRPD2	0.017537260428071	0.002211847808212	0.776005297845658	0.776005297845658	0.017537260428071
ENSG00000128683	GAD1	ENSG00000163285	GABRG1	0.017534052953124	0.0072855902835726	0.4129174046299643	0.4129174046299643	0.017534052953124
ENSG00000173264	GPR137	ENSG00000204469	PRRC2A	0.0175295565277338	0.0001894287561299	0.9786185547778804	0.9786185547778804	0.0175295565277338
ENSG00000005889	ZFX	ENSG00000215301	DDX3X	0.0136672277003526	0.0175244677811861	-0.1236624050460076	0.1236624050460076	0.0175244677811861
ENSG00000142459	EVI5L	ENSG00000071655	MBD3	3.2941479730652645e-05	0.0175208337604999	-0.996246792524348	0.996246792524348	0.0175208337604999
ENSG00000185359	HGS	ENSG00000100726	TELO2	2.8556318284245208e-05	0.0175158530473709	-0.9967446816604132	0.9967446816604132	0.0175158530473709
ENSG00000149541	B3GAT3	ENSG00000164620	RELL2	0.0175081975758075	4.340757004683837e-05	0.995053720707178	0.995053720707178	0.0175081975758075
